#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2021-07-08"
#curie_map:
#  ECOCORE: "http://purl.obolibrary.org/obo/ECOCORE_"
#  MICRO: "http://purl.obolibrary.org/obo/MICRO_"
#  OBA: "http://purl.obolibrary.org/obo/OBA_"
#  OMP: "http://purl.obolibrary.org/obo/OMP_"
#  PATO: "http://purl.obolibrary.org/obo/PATO_"
#  dc: "http://purl.org/dc/elements/1.1/"
#  dcterms: "http://purl.org/dc/terms/"
#  foaf: "http://xmlns.com/foaf/0.1/"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
#  owl: "http://www.w3.org/2002/07/owl#"
#  rdf: "http://www.w3.org/1999/02/22-rdf-syntax-ns#"
#  skos: "http://www.w3.org/2004/02/skos/core#"
#  xsd: "http://www.w3.org/2001/XMLSchema#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
MICRO:0000308	translucent colony	owl:equivalentClass	PATO:0001354	translucent	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.22310461320426228	oio:hasBroadSynonym	rdfs:label	colony having distinct optical quality	quality	transluc	unique	.
MICRO:0000308	translucent colony	owl:equivalentClass	PATO:0001354	translucent	Lexical	MICRO	PATO	rdf_matcher	0.28882627939393013	oio:hasBroadSynonym	rdfs:label	colony having distinct optical quality	quality	translucent	unique	.
MICRO:0000308	translucent colony	owl:equivalentClass	PATO:0001354	translucent	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	colony having distinct optical quality	quality	translucent	unique	.
MICRO:0000308	translucent colony	owl:equivalentClass	OMP:0000114	translucent colony	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	colony having distinct optical quality	microbial_phenotype	colonytranslucent	many_to_one	.
MICRO:0000308	translucent colony	owl:equivalentClass	OMP:0000114	translucent colony	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	colony having distinct optical quality	microbial_phenotype	translucent coloni	many_to_one	.
MICRO:0000308	translucent colony	owl:equivalentClass	OMP:0000114	translucent colony	Lexical	MICRO	OMP	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	colony having distinct optical quality	microbial_phenotype	translucent colony	many_to_one	.
MICRO:0000714	glycerol fermentation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	Lexical	MICRO	OMP	rdf_matcher	0.08121030314161228	oio:hasRelatedSynonym	oio:hasNarrowSynonym	glycerol fermentation assay	microbial_phenotype	glycerol	many_to_one	.
MICRO:0000714	glycerol fermentation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.058823529411764705	oio:hasRelatedSynonym	oio:hasNarrowSynonym	glycerol fermentation assay	microbial_phenotype	glycerol	many_to_one	.
MICRO:0000714	glycerol fermentation assay	owl:equivalentClass	OMP:0006023	carbon source utilization phenotype	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.030303030303030304	oio:hasRelatedSynonym	oio:hasNarrowSynonym	glycerol fermentation assay	microbial_phenotype	glycerol	many_to_one	.
PATO:0000336	colored	owl:equivalentClass	MICRO:0000305	pigmented colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	color	many_to_one	.
PATO:0000336	colored	owl:equivalentClass	MICRO:0000305	pigmented colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	colored	many_to_one	.
PATO:0000336	colored	owl:equivalentClass	MICRO:0000305	pigmented colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.06698457989158757	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	colored	many_to_one	.
MICRO:0000405	flattened cell	owl:equivalentClass	PATO:0002254	flattened	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.22310461320426228	oio:hasBroadSynonym	rdfs:label	distinctively shaped prokaryotic cell	quality	flatten	unique	.
MICRO:0000405	flattened cell	owl:equivalentClass	PATO:0002254	flattened	Lexical	MICRO	PATO	rdf_matcher	0.28882627939393013	oio:hasBroadSynonym	rdfs:label	distinctively shaped prokaryotic cell	quality	flattened	unique	.
MICRO:0000405	flattened cell	owl:equivalentClass	PATO:0002254	flattened	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	distinctively shaped prokaryotic cell	quality	flattened	unique	.
ECOCORE:00000042	hermaphroditic	owl:equivalentClass	PATO:0001340	hermaphrodite	Lexical|Stemming	ECOCORE	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	entity	quality	hermaphrodit	unique	.
OMP:0007069	requires growth factor(s)	owl:equivalentClass	ECOCORE:00000175	auxotroph	Lexical	OMP	ECOCORE	rdf_matcher	0.6189757386701197	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	auxotroph	unique	.
OMP:0007069	requires growth factor(s)	owl:equivalentClass	ECOCORE:00000175	auxotroph	Lexical|Stemming	OMP	ECOCORE	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	auxotroph	unique	.
OMP:0007069	requires growth factor(s)	owl:equivalentClass	PATO:0000422	auxotrophic	Lexical|Stemming	OMP	PATO	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	quality	auxotroph	unique	.
OMP:0007069	requires growth factor(s)	owl:equivalentClass	ECOCORE:00000175	auxotroph	Lexical|Flattening	OMP	ECOCORE	rdf_matcher	0.36481689431254416	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	auxotroph	unique	.
OMP:0007069	requires growth factor(s)	owl:equivalentClass	ECOCORE:00000175	auxotroph	Lexical|Stemming	OMP	ECOCORE	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	auxotroph	unique	.
OMP:0007069	requires growth factor(s)	owl:equivalentClass	PATO:0000422	auxotrophic	Lexical|Stemming	OMP	PATO	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	quality	auxotroph	unique	.
OMP:0007069	requires growth factor(s)	owl:equivalentClass	PATO:0000422	auxotrophic	Lexical	OMP	PATO	rdf_matcher	0.6189757386701197	oio:hasExactSynonym	rdfs:label	microbial_phenotype	quality	auxotrophic	unique	.
OMP:0007069	requires growth factor(s)	owl:equivalentClass	PATO:0000422	auxotrophic	Lexical|Flattening	OMP	PATO	rdf_matcher	0.36481689431254416	oio:hasExactSynonym	rdfs:label	microbial_phenotype	quality	auxotrophic	unique	.
OMP:0000081	lophotrichous	owl:equivalentClass	MICRO:0000276	lophotrichous cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	lophotrichous cell	lophotrich	unique	.
OMP:0000081	lophotrichous	owl:equivalentClass	MICRO:0000276	lophotrichous cell	Lexical	OMP	MICRO	rdf_matcher	0.28882627939393013	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	lophotrichous cell	lophotrichous	unique	.
OMP:0000081	lophotrichous	owl:equivalentClass	MICRO:0000276	lophotrichous cell	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	lophotrichous cell	lophotrichous	unique	.
MICRO:0000111	mesophilic	owl:equivalentClass	OMP:0005005	mesophile	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	microbial_phenotype	mesophil	many_to_one	.
MICRO:0001455	respirer	owl:equivalentClass	OMP:0007112	respiration phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	microbial_phenotype	respir	unique	.
OMP:0007018	does not require growth factor(s)	owl:equivalentClass	ECOCORE:00000174	prototroph	Lexical	OMP	ECOCORE	rdf_matcher	0.6189757386701197	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	prototroph	unique	.
OMP:0007018	does not require growth factor(s)	owl:equivalentClass	ECOCORE:00000174	prototroph	Lexical|Stemming	OMP	ECOCORE	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	prototroph	unique	.
OMP:0007018	does not require growth factor(s)	owl:equivalentClass	PATO:0000423	prototrophic	Lexical|Stemming	OMP	PATO	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	microbial_phenotype	prototroph	unique	.
OMP:0007018	does not require growth factor(s)	owl:equivalentClass	ECOCORE:00000174	prototroph	Lexical|Flattening	OMP	ECOCORE	rdf_matcher	0.36481689431254416	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	prototroph	unique	.
OMP:0007018	does not require growth factor(s)	owl:equivalentClass	ECOCORE:00000174	prototroph	Lexical|Stemming	OMP	ECOCORE	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	entity	prototroph	unique	.
OMP:0007018	does not require growth factor(s)	owl:equivalentClass	PATO:0000423	prototrophic	Lexical|Stemming	OMP	PATO	rdf_matcher	0.5346019613807635	oio:hasExactSynonym	rdfs:label	microbial_phenotype	microbial_phenotype	prototroph	unique	.
OMP:0007018	does not require growth factor(s)	owl:equivalentClass	PATO:0000423	prototrophic	Lexical	OMP	PATO	rdf_matcher	0.6189757386701197	oio:hasExactSynonym	rdfs:label	microbial_phenotype	microbial_phenotype	prototrophic	unique	.
OMP:0007018	does not require growth factor(s)	owl:equivalentClass	PATO:0000423	prototrophic	Lexical|Flattening	OMP	PATO	rdf_matcher	0.36481689431254416	oio:hasExactSynonym	rdfs:label	microbial_phenotype	microbial_phenotype	prototrophic	unique	.
MICRO:0001506	chemoorganoheterotroph	owl:equivalentClass	ECOCORE:00000127	chemoorganoheterotroph	Lexical	MICRO	ECOCORE	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	chemoorganoheterotroph	many_to_one	.
MICRO:0001506	chemoorganoheterotroph	owl:equivalentClass	ECOCORE:00000127	chemoorganoheterotroph	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	chemoorganoheterotroph	many_to_one	.
MICRO:0001506	chemoorganoheterotroph	owl:equivalentClass	ECOCORE:00000127	chemoorganoheterotroph	Lexical|Flattening	MICRO	ECOCORE	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	entity	chemoorganoheterotroph	many_to_one	.
PATO:0001357	pulvinate	owl:equivalentClass	MICRO:0000358	pulvinate colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	quality	distinctly shaped colony	pulvin	unique	.
PATO:0001357	pulvinate	owl:equivalentClass	MICRO:0000358	pulvinate colony	Lexical	PATO	MICRO	rdf_matcher	0.28882627939393013	rdfs:label	oio:hasBroadSynonym	quality	distinctly shaped colony	pulvinate	unique	.
PATO:0001357	pulvinate	owl:equivalentClass	MICRO:0000358	pulvinate colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	distinctly shaped colony	pulvinate	unique	.
OMP:0000080	amphitrichous	owl:equivalentClass	MICRO:0000275	amphitrichous cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	amphitrichous cell	amphitrich	unique	.
OMP:0000080	amphitrichous	owl:equivalentClass	MICRO:0000275	amphitrichous cell	Lexical	OMP	MICRO	rdf_matcher	0.28882627939393013	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	amphitrichous cell	amphitrichous	unique	.
OMP:0000080	amphitrichous	owl:equivalentClass	MICRO:0000275	amphitrichous cell	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	microbial_phenotype	amphitrichous cell	amphitrichous	unique	.
OMP:0005009	acidophile	owl:equivalentClass	MICRO:0001390	acidophile	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	acidophil	unique	.
OMP:0005009	acidophile	owl:equivalentClass	PATO:0002418	acidophilic	Lexical|Stemming	OMP	PATO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	quality	acidophil	unique	.
OMP:0005009	acidophile	owl:equivalentClass	MICRO:0001390	acidophile	Lexical	OMP	MICRO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	acidophile	unique	.
OMP:0005009	acidophile	owl:equivalentClass	MICRO:0001390	acidophile	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	acidophile	unique	.
PATO:0001604	decreased life span	owl:equivalentClass	OMP:0005107	decreased lifespan	Lexical|Flattening	PATO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	microbial_phenotype	decreasedlifespan	unique	.
MICRO:0001479	chemoorganotrophic	owl:equivalentClass	OMP:0007111	chemoorganotrophic	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolic quality	microbial_phenotype	chemoorganotroph	many_to_one	.
MICRO:0001479	chemoorganotrophic	owl:equivalentClass	OMP:0007111	chemoorganotrophic	Lexical	MICRO	OMP	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	prokaryotic metabolic quality	microbial_phenotype	chemoorganotrophic	many_to_one	.
MICRO:0001479	chemoorganotrophic	owl:equivalentClass	OMP:0007111	chemoorganotrophic	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	prokaryotic metabolic quality	microbial_phenotype	chemoorganotrophic	many_to_one	.
OMP:0000166	circular colony	owl:equivalentClass	MICRO:0000346	circular colony	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	thing	circular coloni	unique	.
OMP:0000166	circular colony	owl:equivalentClass	MICRO:0000346	circular colony	Lexical	OMP	MICRO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	microbial_phenotype	thing	circular colony	unique	.
OMP:0000166	circular colony	owl:equivalentClass	MICRO:0000346	circular colony	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	thing	circularcolony	unique	.
PATO:0001371	mucoid	owl:equivalentClass	MICRO:0000298	mucoid colony	Lexical	PATO	MICRO	rdf_matcher	0.28882627939393013	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	mucoid	unique	.
PATO:0001371	mucoid	owl:equivalentClass	MICRO:0000298	mucoid colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	mucoid	unique	.
PATO:0001371	mucoid	owl:equivalentClass	MICRO:0000298	mucoid colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	morphologically distinct colony	mucoid	unique	.
PATO:0001371	mucoid	owl:equivalentClass	MICRO:0000298	mucoid colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1111111111111111	oio:hasRelatedSynonym	oio:hasBroadSynonym	quality	morphologically distinct colony	mucou	unique	.
PATO:0001371	mucoid	owl:equivalentClass	MICRO:0000298	mucoid colony	Lexical	PATO	MICRO	rdf_matcher	0.15022110482233483	oio:hasRelatedSynonym	oio:hasBroadSynonym	quality	morphologically distinct colony	mucous	unique	.
PATO:0001371	mucoid	owl:equivalentClass	MICRO:0000298	mucoid colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.058823529411764705	oio:hasRelatedSynonym	oio:hasBroadSynonym	quality	morphologically distinct colony	mucous	unique	.
MICRO:0000704	hydrogen sulfide assay	owl:equivalentClass	OMP:0000183	anaerobic respiration with sulfate as the terminal acceptor	Lexical|Flattening	MICRO	OMP	rdf_matcher	0.058823529411764705	oio:hasRelatedSynonym	oio:hasNarrowSynonym	http://purl.obolibrary.org/obo/OBI_0000070	microbial_phenotype	productionsulfide	unique	.
MICRO:0000704	hydrogen sulfide assay	owl:equivalentClass	OMP:0000183	anaerobic respiration with sulfate as the terminal acceptor	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.1111111111111111	oio:hasRelatedSynonym	oio:hasNarrowSynonym	http://purl.obolibrary.org/obo/OBI_0000070	microbial_phenotype	sulfide product	unique	.
MICRO:0000704	hydrogen sulfide assay	owl:equivalentClass	OMP:0000183	anaerobic respiration with sulfate as the terminal acceptor	Lexical	MICRO	OMP	rdf_matcher	0.15022110482233483	oio:hasRelatedSynonym	oio:hasNarrowSynonym	http://purl.obolibrary.org/obo/OBI_0000070	microbial_phenotype	sulfide production	unique	.
PATO:0000050	life span	owl:equivalentClass	OBA:VT0005372	life span trait	Lexical|Stemming	PATO	OBA	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	quality	entity	life span	unique	.
PATO:0000050	life span	owl:equivalentClass	OBA:VT0005372	life span trait	Lexical|Flattening	PATO	OBA	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	entity	lifespan	unique	.
PATO:0000050	life span	owl:equivalentClass	OMP:0000090	lifespan phenotype	Lexical|Flattening	PATO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	microbial_phenotype	lifespan	unique	.
MICRO:0000232	gas vacuolated cell	owl:equivalentClass	PATO:0000941	vacuolated	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.22310461320426228	oio:hasBroadSynonym	rdfs:label	gas vacuolated cell	quality	vacuol	unique	.
MICRO:0000232	gas vacuolated cell	owl:equivalentClass	PATO:0000941	vacuolated	Lexical	MICRO	PATO	rdf_matcher	0.28882627939393013	oio:hasBroadSynonym	rdfs:label	gas vacuolated cell	quality	vacuolated	unique	.
MICRO:0000232	gas vacuolated cell	owl:equivalentClass	PATO:0000941	vacuolated	Lexical|Flattening	MICRO	PATO	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	gas vacuolated cell	quality	vacuolated	unique	.
MICRO:0000232	gas vacuolated cell	owl:equivalentClass	OMP:0006107	presence of outer membrane vesicles	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.2	oio:hasBroadSynonym	oio:hasExactSynonym	gas vacuolated cell	microbial_phenotype	vesicul	unique	.
PATO:0002146	virulence	owl:equivalentClass	OMP:0000098	altered virulence	Lexical	PATO	OMP	rdf_matcher	0.4142135623730951	dc:identifier	oio:hasDbXref	quality	microbial_phenotype	PATO:0002146	one_to_many	.
PATO:0002146	virulence	owl:equivalentClass	OMP:0000068	virulence phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	microbial_phenotype	virul	many_to_many	.
PATO:0002146	virulence	owl:equivalentClass	OMP:0000098	altered virulence	Lexical|Stemming	PATO	OMP	rdf_matcher	0.36481689431254416	rdfs:label	oio:hasExactSynonym	quality	microbial_phenotype	virul	one_to_many	.
PATO:0002146	virulence	owl:equivalentClass	OMP:0000098	altered virulence	Lexical	PATO	OMP	rdf_matcher	0.44820048133989093	rdfs:label	oio:hasExactSynonym	quality	microbial_phenotype	virulence	one_to_many	.
PATO:0002146	virulence	owl:equivalentClass	OMP:0000068	virulence phenotype	Lexical|Flattening	PATO	OMP	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	quality	microbial_phenotype	virulence	many_to_many	.
PATO:0002146	virulence	owl:equivalentClass	OMP:0000098	altered virulence	Lexical|Flattening	PATO	OMP	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasExactSynonym	quality	microbial_phenotype	virulence	one_to_many	.
PATO:0001603	increased life span	owl:equivalentClass	OMP:0005106	increased lifespan	Lexical|Flattening	PATO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	microbial_phenotype	increasedlifespan	unique	.
OMP:0000169	spindle colony	owl:equivalentClass	MICRO:0000354	spindle colony	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	distinctly shaped colony	colonyspindle	unique	.
OMP:0000169	spindle colony	owl:equivalentClass	MICRO:0000354	spindle colony	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	microbial_phenotype	distinctly shaped colony	spindle coloni	unique	.
OMP:0000169	spindle colony	owl:equivalentClass	MICRO:0000354	spindle colony	Lexical	OMP	MICRO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	microbial_phenotype	distinctly shaped colony	spindle colony	unique	.
PATO:0001360	filamentous	owl:equivalentClass	MICRO:0000042	cell filament	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	cell filament	filament	one_to_many	.
PATO:0001360	filamentous	owl:equivalentClass	MICRO:0000042	cell filament	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	cell filament	filament	one_to_many	.
PATO:0001360	filamentous	owl:equivalentClass	MICRO:0000247	filaments	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	http://purl.obolibrary.org/obo/GO_0009289	filament	one_to_many	.
PATO:0001360	filamentous	owl:equivalentClass	OMP:0000072	filamentous	Lexical|Stemming	PATO	OMP	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	quality	microbial_phenotype	filament	unique	.
PATO:0001360	filamentous	owl:equivalentClass	MICRO:0000042	cell filament	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	quality	cell filament	filamentous	one_to_many	.
PATO:0001360	filamentous	owl:equivalentClass	OMP:0000072	filamentous	Lexical	PATO	OMP	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	quality	microbial_phenotype	filamentous	unique	.
PATO:0001360	filamentous	owl:equivalentClass	MICRO:0000042	cell filament	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.06698457989158757	rdfs:label	oio:hasBroadSynonym	quality	cell filament	filamentous	one_to_many	.
PATO:0001360	filamentous	owl:equivalentClass	OMP:0000072	filamentous	Lexical|Flattening	PATO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	quality	microbial_phenotype	filamentous	unique	.
PATO:0000333	spotted	owl:equivalentClass	MICRO:0001186	spot assay	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.22310461320426228	rdfs:label	oio:hasRelatedSynonym	quality	http://purl.obolibrary.org/obo/OBI_0000070	spot	many_to_one	.
ECOCORE:00000009	autotrophy	owl:equivalentClass	MICRO:0001443	autotrophy	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.568874072230784	rdfs:label	rdfs:label	entity	thing	autotrophi	unique	.
ECOCORE:00000009	autotrophy	owl:equivalentClass	OMP:0007012	presence of inorganic carbon source utilization	Lexical|Stemming	ECOCORE	OMP	rdf_matcher	0.5346019613807635	rdfs:label	oio:hasExactSynonym	entity	microbial_phenotype	autotrophi	unique	.
ECOCORE:00000009	autotrophy	owl:equivalentClass	MICRO:0001443	autotrophy	Lexical	ECOCORE	MICRO	rdf_matcher	0.6510896797541332	rdfs:label	rdfs:label	entity	thing	autotrophy	unique	.
ECOCORE:00000009	autotrophy	owl:equivalentClass	OMP:0007012	presence of inorganic carbon source utilization	Lexical	ECOCORE	OMP	rdf_matcher	0.6189757386701197	rdfs:label	oio:hasExactSynonym	entity	microbial_phenotype	autotrophy	unique	.
ECOCORE:00000009	autotrophy	owl:equivalentClass	MICRO:0001443	autotrophy	Lexical|Flattening	ECOCORE	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	entity	thing	autotrophy	unique	.
ECOCORE:00000009	autotrophy	owl:equivalentClass	OMP:0007012	presence of inorganic carbon source utilization	Lexical|Flattening	ECOCORE	OMP	rdf_matcher	0.36481689431254416	rdfs:label	oio:hasExactSynonym	entity	microbial_phenotype	autotrophy	unique	.
MICRO:0001504	chemoorganotroph	owl:equivalentClass	OMP:0007111	chemoorganotrophic	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	prokaryotic metabolically differentiated cell	microbial_phenotype	chemoorganotroph	many_to_one	.
PATO:0002406	friable	owl:equivalentClass	MICRO:0000294	dry colony	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.1255586653340269	rdfs:label	oio:hasBroadSynonym	quality	physically distinct colony	friabl	many_to_one	.
PATO:0002406	friable	owl:equivalentClass	MICRO:0000294	dry colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	quality	physically distinct colony	friable	many_to_one	.
PATO:0002406	friable	owl:equivalentClass	MICRO:0000294	dry colony	Lexical|Flattening	PATO	MICRO	rdf_matcher	0.06698457989158757	rdfs:label	oio:hasBroadSynonym	quality	physically distinct colony	friable	many_to_one	.
OMP:0005004	thermophile	owl:equivalentClass	MICRO:0000118	thermophilic	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	entity	thermophil	one_to_many	.
OMP:0005004	thermophile	owl:equivalentClass	MICRO:0001537	thermophile	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	thermophil	one_to_many	.
OMP:0005004	thermophile	owl:equivalentClass	MICRO:0001537	thermophile	Lexical	OMP	MICRO	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	thermophile	one_to_many	.
OMP:0005004	thermophile	owl:equivalentClass	MICRO:0001537	thermophile	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	thermophile	one_to_many	.
OMP:0005005	mesophile	owl:equivalentClass	MICRO:0000111	mesophilic	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	entity	mesophil	one_to_many	.
OMP:0005005	mesophile	owl:equivalentClass	MICRO:0001437	mesophile	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.39750105926563917	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	mesophil	one_to_many	.
OMP:0005005	mesophile	owl:equivalentClass	MICRO:0001437	mesophile	Lexical	OMP	MICRO	rdf_matcher	0.48267825516781476	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	mesophile	one_to_many	.
OMP:0005005	mesophile	owl:equivalentClass	MICRO:0001437	mesophile	Lexical|Flattening	OMP	MICRO	rdf_matcher	0.24805074696865662	rdfs:label	rdfs:label	microbial_phenotype	http://purl.obolibrary.org/obo/CL_0000520	mesophile	one_to_many	.
