# comment: .
# curie_map:
#   ECOCORE: http://purl.obolibrary.org/obo/ECOCORE_
#   MICRO: http://purl.obolibrary.org/obo/MICRO_
#   OBA: http://purl.obolibrary.org/obo/OBA_
#   OMP: http://purl.obolibrary.org/obo/OMP_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   dc: http://purl.org/dc/elements/1.1/
#   dcterms: http://purl.org/dc/terms/
#   foaf: http://xmlns.com/foaf/0.1/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   skos: http://www.w3.org/2004/02/skos/core#
#   xsd: http://www.w3.org/2001/XMLSchema#
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2021-07-08'
# mapping_tool: https://github.com/cmungall/rdf_matcher
# object_match_field: rdfs:label
# object_source: MICRO
# subject_match_field: rdfs:label
# subject_source: PATO
subject_id	subject_label	subject_category	predicate_id	object_id	object_label	object_category	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MICRO:0000232	gas vacuolated cell	gas vacuolated cell	owl:equivalentClass	PATO:0000941	vacuolated	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	vacuolated	.
PATO:0000941	vacuolated	quality	owl:equivalentClass	MICRO:0000232	gas vacuolated cell	gas vacuolated cell	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	vacuolated	.
MICRO:0000375	unicellular prokaryote	prokaryotic cell having distinct cell arrangement	owl:equivalentClass	PATO:0001994	unicellular	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	unicellular	.
PATO:0001994	unicellular	quality	owl:equivalentClass	MICRO:0000375	unicellular prokaryote	prokaryotic cell having distinct cell arrangement	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	unicellular	.
MICRO:0000339	undulate colony	distinctly shaped colony	owl:equivalentClass	OMP:0000154	undulate margin	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	undulate margin	.
OMP:0000154	undulate margin	microbial_phenotype	owl:equivalentClass	MICRO:0000339	undulate colony	distinctly shaped colony	Lexical	OMP	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	undulate margin	.
MICRO:0000339	undulate colony	distinctly shaped colony	owl:equivalentClass	PATO:0000967	undulate	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	undulate	.
PATO:0000967	undulate	quality	owl:equivalentClass	MICRO:0000339	undulate colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	undulate	.
MICRO:0000309	transparent colony	colony having distinct optical quality	owl:equivalentClass	PATO:0000964	transparent	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	transparent	.
PATO:0000964	transparent	quality	owl:equivalentClass	MICRO:0000309	transparent colony	colony having distinct optical quality	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	transparent	.
MICRO:0000308	translucent colony	colony having distinct optical quality	owl:equivalentClass	PATO:0001354	translucent	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	translucent	.
PATO:0001354	translucent	quality	owl:equivalentClass	MICRO:0000308	translucent colony	colony having distinct optical quality	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	translucent	.
MICRO:0000409	cuboidal cell	distinctively shaped prokaryotic cell	owl:equivalentClass	PATO:0000413	square	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	square	.
PATO:0000413	square	quality	owl:equivalentClass	MICRO:0000409	cuboidal cell	distinctively shaped prokaryotic cell	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	square	.
MICRO:0000353	rhizoidal colony	physically distinct colony	owl:equivalentClass	PATO:0001364	rhizoidal	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	rhizoidal	.
PATO:0001364	rhizoidal	quality	owl:equivalentClass	MICRO:0000353	rhizoidal colony	physically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	rhizoidal	.
MICRO:0000352	punctiform colony	distinctly shaped colony	owl:equivalentClass	PATO:0001366	punctiform	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	punctiform	.
PATO:0001366	punctiform	quality	owl:equivalentClass	MICRO:0000352	punctiform colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	punctiform	.
MICRO:0000358	pulvinate colony	distinctly shaped colony	owl:equivalentClass	PATO:0001357	pulvinate	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	pulvinate	.
PATO:0001357	pulvinate	quality	owl:equivalentClass	MICRO:0000358	pulvinate colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	pulvinate	.
OBA:0000121	pH	oba	owl:equivalentClass	PATO:0001842	acidity	quality	Lexical	OBA	PATO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasExactSynonym	ph	.
PATO:0001842	acidity	quality	owl:equivalentClass	OBA:0000121	pH	oba	Lexical	PATO	OBA	rdf_matcher	0.2888262793939301	oio:hasExactSynonym	rdfs:label	ph	.
MICRO:0000523	multicellular prokaryote	prokaryotic cell having distinct cell arrangement	owl:equivalentClass	PATO:0001993	multicellular	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	multicellular	.
PATO:0001993	multicellular	quality	owl:equivalentClass	MICRO:0000523	multicellular prokaryote	prokaryotic cell having distinct cell arrangement	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	multicellular	.
MICRO:0000298	mucoid colony	morphologically distinct colony	owl:equivalentClass	PATO:0001371	mucoid	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	mucoid	.
PATO:0001371	mucoid	quality	owl:equivalentClass	MICRO:0000298	mucoid colony	morphologically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	mucoid	.
OMP:0000079	monotrichous	microbial_phenotype	owl:equivalentClass	MICRO:0000274	monotrichous cell	monotrichous cell	Lexical	OMP	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	monotrichous	.
MICRO:0000274	monotrichous cell	monotrichous cell	owl:equivalentClass	OMP:0000079	monotrichous	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	monotrichous	.
MICRO:0000276	lophotrichous cell	lophotrichous cell	owl:equivalentClass	OMP:0000081	lophotrichous	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	lophotrichous	.
OMP:0000081	lophotrichous	microbial_phenotype	owl:equivalentClass	MICRO:0000276	lophotrichous cell	lophotrichous cell	Lexical	OMP	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	lophotrichous	.
MICRO:0000345	lobed colony	distinctly shaped colony	owl:equivalentClass	OMP:0000155	lobate margin	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	lobate margin	.
OMP:0000155	lobate margin	microbial_phenotype	owl:equivalentClass	MICRO:0000345	lobed colony	distinctly shaped colony	Lexical	OMP	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	lobate margin	.
MICRO:0000304	iridescent colony	colony having distinct process quality	owl:equivalentClass	PATO:0002277	iridescent	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	iridescent	.
PATO:0002277	iridescent	quality	owl:equivalentClass	MICRO:0000304	iridescent colony	colony having distinct process quality	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	iridescent	.
MICRO:0000296	granular center colony	morphologically distinct colony	owl:equivalentClass	PATO:0001759	granular	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	granular	.
PATO:0001759	granular	quality	owl:equivalentClass	MICRO:0000296	granular center colony	morphologically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	granular	.
MICRO:0000405	flattened cell	distinctively shaped prokaryotic cell	owl:equivalentClass	PATO:0002254	flattened	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	flattened	.
PATO:0002254	flattened	quality	owl:equivalentClass	MICRO:0000405	flattened cell	distinctively shaped prokaryotic cell	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	flattened	.
OMP:0000087	facultative anaerobe	microbial_phenotype	owl:equivalentClass	MICRO:0000503	facultatively anaerobic	thing	Lexical	OMP	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasRelatedSynonym	facultative anaerobe	.
ECOCORE:00000177	facultative anaerobe	entity	owl:equivalentClass	MICRO:0000503	facultatively anaerobic	thing	Lexical	ECOCORE	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasRelatedSynonym	facultative anaerobe	.
MICRO:0000503	facultatively anaerobic	thing	owl:equivalentClass	OMP:0000087	facultative anaerobe	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.2888262793939301	oio:hasRelatedSynonym	rdfs:label	facultative anaerobe	.
MICRO:0000503	facultatively anaerobic	thing	owl:equivalentClass	ECOCORE:00000177	facultative anaerobe	entity	Lexical	MICRO	ECOCORE	rdf_matcher	0.2888262793939301	oio:hasRelatedSynonym	rdfs:label	facultative anaerobe	.
MICRO:0000343	erose colony	distinctly shaped colony	owl:equivalentClass	PATO:0001368	erose	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	erose	.
PATO:0001368	erose	quality	owl:equivalentClass	MICRO:0000343	erose colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	erose	.
MICRO:0000355	crateriform colony	distinctly shaped colony	owl:equivalentClass	PATO:0002227	cup-shaped	quality	Lexical	MICRO	PATO	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	cup-shaped	.
PATO:0002227	cup-shaped	quality	owl:equivalentClass	MICRO:0000355	crateriform colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	cup-shaped	.
MICRO:0000275	amphitrichous cell	amphitrichous cell	owl:equivalentClass	OMP:0000080	amphitrichous	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.2888262793939301	oio:hasBroadSynonym	rdfs:label	amphitrichous	.
OMP:0000080	amphitrichous	microbial_phenotype	owl:equivalentClass	MICRO:0000275	amphitrichous cell	amphitrichous cell	Lexical	OMP	MICRO	rdf_matcher	0.2888262793939301	rdfs:label	oio:hasBroadSynonym	amphitrichous	.
MICRO:0000337	diffuse colony	colony having distinct spatial pattern	owl:equivalentClass	PATO:0001566	distributed	quality	Lexical	MICRO	PATO	rdf_matcher	0.2612038749637414	oio:hasBroadSynonym	oio:hasExactSynonym	diffuse	.
PATO:0001566	distributed	quality	owl:equivalentClass	MICRO:0000337	diffuse colony	colony having distinct spatial pattern	Lexical	PATO	MICRO	rdf_matcher	0.2612038749637414	oio:hasExactSynonym	oio:hasBroadSynonym	diffuse	.
MICRO:0001186	spot assay	http://purl.obolibrary.org/obo/OBI_0000070	owl:equivalentClass	PATO:0000333	spotted	quality	Lexical|Stemming	MICRO	PATO	rdf_matcher	0.2231046132042622	oio:hasRelatedSynonym	rdfs:label	spot	.
PATO:0000333	spotted	quality	owl:equivalentClass	MICRO:0001186	spot assay	http://purl.obolibrary.org/obo/OBI_0000070	Lexical|Stemming	PATO	MICRO	rdf_matcher	0.2231046132042622	rdfs:label	oio:hasRelatedSynonym	spot	.
OMP:0007149	septation phenotype	microbial_phenotype	owl:equivalentClass	PATO:0001786	split	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.2231046132042622	rdfs:label	oio:hasNarrowSynonym	septat	.
PATO:0001786	split	quality	owl:equivalentClass	OMP:0007149	septation phenotype	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.2231046132042622	oio:hasNarrowSynonym	rdfs:label	septat	.
OMP:0007073	fermentation phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0001490	fermentative metabolic quality	prokaryotic metabolic quality	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.2231046132042622	rdfs:label	oio:hasRelatedSynonym	ferment	.
OMP:0007073	fermentation phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000705	organic molecular entity fermentation assay	organic molecular entity fermentation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.2231046132042622	rdfs:label	oio:hasRelatedSynonym	ferment	.
OMP:0007073	fermentation phenotype	microbial_phenotype	owl:equivalentClass	MICRO:0000705	organic molecular entity fermentation assay	organic molecular entity fermentation assay	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.2231046132042622	rdfs:label	oio:hasRelatedSynonym	ferment	.
MICRO:0001490	fermentative metabolic quality	prokaryotic metabolic quality	owl:equivalentClass	OMP:0007073	fermentation phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.2231046132042622	oio:hasRelatedSynonym	rdfs:label	ferment	.
MICRO:0000705	organic molecular entity fermentation assay	organic molecular entity fermentation assay	owl:equivalentClass	OMP:0007073	fermentation phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.2231046132042622	oio:hasRelatedSynonym	rdfs:label	ferment	.
MICRO:0000705	organic molecular entity fermentation assay	organic molecular entity fermentation assay	owl:equivalentClass	OMP:0007073	fermentation phenotype	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.2231046132042622	oio:hasRelatedSynonym	rdfs:label	ferment	.
ECOCORE:00000046	endophyte	entity	owl:equivalentClass	MICRO:0000053	endophytic environment	entity	Lexical|Stemming	ECOCORE	MICRO	rdf_matcher	0.2231046132042622	rdfs:label	oio:hasBroadSynonym	endophyt	.
MICRO:0000053	endophytic environment	entity	owl:equivalentClass	ECOCORE:00000046	endophyte	entity	Lexical|Stemming	MICRO	ECOCORE	rdf_matcher	0.2231046132042622	oio:hasBroadSynonym	rdfs:label	endophyt	.
MICRO:0000232	gas vacuolated cell	gas vacuolated cell	owl:equivalentClass	OMP:0006107	presence of outer membrane vesicles	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.2	oio:hasBroadSynonym	oio:hasExactSynonym	vesicul	.
OMP:0006107	presence of outer membrane vesicles	microbial_phenotype	owl:equivalentClass	MICRO:0000232	gas vacuolated cell	gas vacuolated cell	Lexical|Stemming	OMP	MICRO	rdf_matcher	0.2	oio:hasExactSynonym	oio:hasBroadSynonym	vesicul	.
OMP:0000178	flocculation phenotype	microbial_phenotype	owl:equivalentClass	PATO:0001629	aggregated	quality	Lexical|Stemming	OMP	PATO	rdf_matcher	0.2	oio:hasBroadSynonym	oio:hasExactSynonym	clump	.
PATO:0001629	aggregated	quality	owl:equivalentClass	OMP:0000178	flocculation phenotype	microbial_phenotype	Lexical|Stemming	PATO	OMP	rdf_matcher	0.2	oio:hasExactSynonym	oio:hasBroadSynonym	clump	.
MICRO:0000367	spirillum	distinctively shaped prokaryotic cell	owl:equivalentClass	OMP:0000086	spiral cell shape	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasNarrowSynonym	spirillum	.
OMP:0000086	spiral cell shape	microbial_phenotype	owl:equivalentClass	MICRO:0000367	spirillum	distinctively shaped prokaryotic cell	Lexical	OMP	MICRO	rdf_matcher	0.1687884029048977	oio:hasNarrowSynonym	rdfs:label	spirillum	.
MICRO:0000354	spindle colony	distinctly shaped colony	owl:equivalentClass	PATO:0001409	spindle-shaped	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	spindle-shaped	.
PATO:0001409	spindle-shaped	quality	owl:equivalentClass	MICRO:0000354	spindle colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	spindle-shaped	.
PATO:0000701	smooth	microbial_phenotype	owl:equivalentClass	MICRO:0000300	smooth colony	morphologically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	smooth	.
MICRO:0000300	smooth colony	morphologically distinct colony	owl:equivalentClass	PATO:0000701	smooth	microbial_phenotype	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	smooth	.
MICRO:0000302	wrinkled colony	morphologically distinct colony	owl:equivalentClass	PATO:0002460	shriveled	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	shriveled	.
PATO:0002460	shriveled	quality	owl:equivalentClass	MICRO:0000302	wrinkled colony	morphologically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	shriveled	.
MICRO:0000302	wrinkled colony	morphologically distinct colony	owl:equivalentClass	PATO:0001359	rugose	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	rugose	.
PATO:0001359	rugose	quality	owl:equivalentClass	MICRO:0000302	wrinkled colony	morphologically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	rugose	.
MICRO:0001157	pH	pH	owl:equivalentClass	PATO:0001842	acidity	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasExactSynonym	ph	.
PATO:0001842	acidity	quality	owl:equivalentClass	MICRO:0001157	pH	pH	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	oio:hasExactSynonym	rdfs:label	ph	.
MICRO:0000306	opaque colony	colony having distinct optical quality	owl:equivalentClass	PATO:0000963	opaque	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	opaque	.
PATO:0000963	opaque	quality	owl:equivalentClass	MICRO:0000306	opaque colony	colony having distinct optical quality	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	opaque	.
OMP:0007851	mixotrophic energy metabolism	microbial_phenotype	owl:equivalentClass	MICRO:0000497	mixotrophy	thing	Lexical	OMP	MICRO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	mixotrophy	.
OMP:0007274	mixotrophic carbon source utilization	microbial_phenotype	owl:equivalentClass	MICRO:0000497	mixotrophy	thing	Lexical	OMP	MICRO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	mixotrophy	.
MICRO:0000497	mixotrophy	thing	owl:equivalentClass	OMP:0007851	mixotrophic energy metabolism	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	mixotrophy	.
MICRO:0000497	mixotrophy	thing	owl:equivalentClass	OMP:0007274	mixotrophic carbon source utilization	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	mixotrophy	.
MICRO:0000297	glistening colony	glistening colony	owl:equivalentClass	PATO:0001373	glistening	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	glistening	.
PATO:0001373	glistening	quality	owl:equivalentClass	MICRO:0000297	glistening colony	glistening colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	glistening	.
MICRO:0000354	spindle colony	distinctly shaped colony	owl:equivalentClass	PATO:0002400	fusiform	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	fusiform	.
PATO:0002400	fusiform	quality	owl:equivalentClass	MICRO:0000354	spindle colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	fusiform	.
MICRO:0000294	dry colony	physically distinct colony	owl:equivalentClass	PATO:0002406	friable	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	friable	.
PATO:0002406	friable	quality	owl:equivalentClass	MICRO:0000294	dry colony	physically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	friable	.
MICRO:0000042	cell filament	cell filament	owl:equivalentClass	PATO:0001360	filamentous	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	filamentous	.
MICRO:0000042	cell filament	cell filament	owl:equivalentClass	OMP:0000072	filamentous	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	filamentous	.
PATO:0001360	filamentous	quality	owl:equivalentClass	MICRO:0000042	cell filament	cell filament	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	filamentous	.
OMP:0000072	filamentous	microbial_phenotype	owl:equivalentClass	MICRO:0000042	cell filament	cell filament	Lexical	OMP	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	filamentous	.
MICRO:0000359	convex colony	distinctly shaped colony	owl:equivalentClass	PATO:0001789	domed	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	domed	.
PATO:0001789	domed	quality	owl:equivalentClass	MICRO:0000359	convex colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	domed	.
MICRO:0000341	curled colony	distinctly shaped colony	owl:equivalentClass	PATO:0000405	curled	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	curled	.
PATO:0000405	curled	quality	owl:equivalentClass	MICRO:0000341	curled colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	curled	.
MICRO:0000359	convex colony	distinctly shaped colony	owl:equivalentClass	PATO:0001355	convex	microbial_phenotype	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	convex	.
PATO:0001355	convex	microbial_phenotype	owl:equivalentClass	MICRO:0000359	convex colony	distinctly shaped colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	convex	.
MICRO:0000305	pigmented colony	morphologically distinct colony	owl:equivalentClass	PATO:0000336	colored	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	colored	.
PATO:0000336	colored	quality	owl:equivalentClass	MICRO:0000305	pigmented colony	morphologically distinct colony	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	colored	.
PATO:0000411	circular	quality	owl:equivalentClass	MICRO:0000346	circular colony	thing	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	circular	.
MICRO:0000346	circular colony	thing	owl:equivalentClass	PATO:0000411	circular	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	circular	.
MICRO:0000027	prokaryotic acidic environment	http://purl.obolibrary.org/obo/ENVO_01000315	owl:equivalentClass	PATO:0001429	acidic	quality	Lexical	MICRO	PATO	rdf_matcher	0.1687884029048977	oio:hasBroadSynonym	rdfs:label	acidic	.
PATO:0001429	acidic	quality	owl:equivalentClass	MICRO:0000027	prokaryotic acidic environment	http://purl.obolibrary.org/obo/ENVO_01000315	Lexical	PATO	MICRO	rdf_matcher	0.1687884029048977	rdfs:label	oio:hasBroadSynonym	acidic	.
MICRO:0000704	hydrogen sulfide assay	http://purl.obolibrary.org/obo/OBI_0000070	owl:equivalentClass	OMP:0000183	anaerobic respiration with sulfate as the terminal acceptor	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.1502211048223348	oio:hasRelatedSynonym	oio:hasNarrowSynonym	sulfide production	.
OMP:0000183	anaerobic respiration with sulfate as the terminal acceptor	microbial_phenotype	owl:equivalentClass	MICRO:0000704	hydrogen sulfide assay	http://purl.obolibrary.org/obo/OBI_0000070	Lexical	OMP	MICRO	rdf_matcher	0.1502211048223348	oio:hasNarrowSynonym	oio:hasRelatedSynonym	sulfide production	.
MICRO:0000409	cuboidal cell	distinctively shaped prokaryotic cell	owl:equivalentClass	OMP:0000129	cuboidal cell shape	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.1502211048223348	oio:hasBroadSynonym	oio:hasRelatedSynonym	square	.
OMP:0000129	cuboidal cell shape	microbial_phenotype	owl:equivalentClass	MICRO:0000409	cuboidal cell	distinctively shaped prokaryotic cell	Lexical	OMP	MICRO	rdf_matcher	0.1502211048223348	oio:hasRelatedSynonym	oio:hasBroadSynonym	square	.
MICRO:0000424	septate filaments	filament septation	owl:equivalentClass	PATO:0001786	split	quality	Lexical	MICRO	PATO	rdf_matcher	0.1502211048223348	oio:hasRelatedSynonym	oio:hasNarrowSynonym	septate	.
PATO:0001786	split	quality	owl:equivalentClass	MICRO:0000424	septate filaments	filament septation	Lexical	PATO	MICRO	rdf_matcher	0.1502211048223348	oio:hasNarrowSynonym	oio:hasRelatedSynonym	septate	.
MICRO:0000303	cloudy colony	colony having distinct optical quality	owl:equivalentClass	OMP:0000114	translucent colony	microbial_phenotype	Lexical	MICRO	OMP	rdf_matcher	0.1502211048223348	oio:hasBroadSynonym	oio:hasExactSynonym	semi-translucent	.
OMP:0000114	translucent colony	microbial_phenotype	owl:equivalentClass	MICRO:0000303	cloudy colony	colony having distinct optical quality	Lexical	OMP	MICRO	rdf_matcher	0.1502211048223348	oio:hasExactSynonym	oio:hasBroadSynonym	semi-translucent	.
MICRO:0000295	dull colony	colony having distinct optical quality	owl:equivalentClass	PATO:0000328	low saturation	quality	Lexical	MICRO	PATO	rdf_matcher	0.1502211048223348	oio:hasBroadSynonym	oio:hasRelatedSynonym	dull	.
PATO:0000328	low saturation	quality	owl:equivalentClass	MICRO:0000295	dull colony	colony having distinct optical quality	Lexical	PATO	MICRO	rdf_matcher	0.1502211048223348	oio:hasRelatedSynonym	oio:hasBroadSynonym	dull	.
MICRO:0000130	extracellular sheath	cyanobacterial filament part	owl:equivalentClass	OMP:0000127	sheathed	microbial_phenotype	Lexical|Stemming	MICRO	OMP	rdf_matcher	0.1255586653340269	oio:hasBroadSynonym	rdfs:label	sheath	.
